Participant,Image,Response,RT
A15,images/image_31.jpg,left,0.6795030999928713
A15,images/image_32.jpg,left,0.5481470000231639
A15,images/image_33.jpg,up,0.6295945000601932
A15,images/image_34.jpg,left,0.5525752000976354
A15,images/image_35.jpg,left,0.4419988000299781
A15,images/image_31.jpg,up,1.003147599985823
A15,images/image_32.jpg,left,0.5572374000912532
A15,images/image_33.jpg,up,1.204886500025168
A15,images/image_34.jpg,left,0.5868912999285385
A15,images/image_35.jpg,left,0.5752081000246108
E1,images/image_1.jpg,left,0.6366979340000398
E1,images/image_2.jpg,,1.0
E1,images/image_3.jpg,,1.0
E1,images/image_4.jpg,,1.0
E1,images/image_5.jpg,left,0.6754886329999863
E1,images/image_1.jpg,left,4.985237880000113
E1,images/image_2.jpg,up,3.789350046999971
E1,images/image_3.jpg,left,2.59608402899994
E1,images/image_4.jpg,,5.0
E1,images/image_5.jpg,up,2.105373352999777
E1,images/image_6.jpg,left,0.766059965000295
E1,images/image_7.jpg,,1.0
E1,images/image_8.jpg,,1.0
E1,images/image_9.jpg,,1.0
E1,images/image_10.jpg,,1.0
E1,images/image_6.jpg,left,1.058259856999939
E1,images/image_7.jpg,left,1.307129557999815
E1,images/image_8.jpg,up,0.7771603009996397
E1,images/image_9.jpg,up,0.9942840779999642
E1,images/image_10.jpg,left,1.0681511150000915
E1,images/image_11.jpg,left,0.9233454909999635
E1,images/image_12.jpg,,1.0
E1,images/image_13.jpg,,1.0
E1,images/image_14.jpg,,1.0
E1,images/image_15.jpg,,1.0
E1,images/image_11.jpg,left,0.8839457939998283
E1,images/image_12.jpg,left,0.4377144400000361
E1,images/image_13.jpg,left,0.5141184290000638
E1,images/image_14.jpg,left,0.8611927709998781
E1,images/image_15.jpg,left,0.7309893729998294
E1,images/image_16.jpg,,1.0
E1,images/image_17.jpg,left,0.8238812069998858
E1,images/image_18.jpg,left,0.8666959719998886
E1,images/image_19.jpg,,1.0
E1,images/image_20.jpg,,1.0
E1,images/image_16.jpg,left,0.9612472300000264
E1,images/image_17.jpg,left,0.608834988000126
E1,images/image_18.jpg,left,0.9836119749998034
E1,images/image_19.jpg,left,1.4141206089998375
E1,images/image_20.jpg,left,1.6649980229999528
E1,images/image_21.jpg,,1.0
E1,images/image_22.jpg,,1.0
E1,images/image_23.jpg,,1.0
E1,images/image_24.jpg,left,0.8690030550001211
E1,images/image_25.jpg,,1.0
E1,images/image_21.jpg,up,3.027792350999789
E1,images/image_22.jpg,up,1.5819383950001793
E1,images/image_23.jpg,left,1.3062523660000809
E1,images/image_24.jpg,left,1.8487191449999043
E1,images/image_25.jpg,up,2.2474175010002
E1,images/image_26.jpg,,1.0
E1,images/image_27.jpg,up,0.4548785960000714
E1,images/image_28.jpg,up,0.4234154330001729
E1,images/image_29.jpg,left,0.3472915910001575
E1,images/image_30.jpg,left,0.3894397519998165
E1,images/image_26.jpg,up,2.938020913999935
E1,images/image_27.jpg,up,3.159682790000261
E1,images/image_28.jpg,,5.0
E1,images/image_29.jpg,left,3.018416602000343
E1,images/image_30.jpg,left,3.1527977439995998
E1,images/image_31.jpg,,1.0
E1,images/image_32.jpg,,1.0
E1,images/image_33.jpg,,1.0
E1,images/image_34.jpg,,1.0
E1,images/image_35.jpg,,1.0
E1,images/image_31.jpg,up,3.227802374000021
E1,images/image_32.jpg,up,1.8884151980000752
E1,images/image_33.jpg,up,1.0037470060001397
E1,images/image_34.jpg,up,2.1713459809998312
E1,images/image_35.jpg,up,1.7079851519997646
E2,images/image_1.jpg,,1.0
E2,images/image_2.jpg,,1.0
E2,images/image_3.jpg,left,0.8156760700001087
E2,images/image_4.jpg,,1.0
E2,images/image_5.jpg,,1.0
E2,images/image_1.jpg,left,1.2441303850000622
E2,images/image_2.jpg,up,0.8001332520000233
E2,images/image_3.jpg,,5.0
E2,images/image_4.jpg,left,1.993469792999804
E2,images/image_5.jpg,left,2.342200739999953
E2,images/image_6.jpg,,1.0
E2,images/image_7.jpg,,1.0
E2,images/image_8.jpg,,1.0
E2,images/image_9.jpg,left,0.2154099529998348
E2,images/image_10.jpg,left,0.1520746030000737
E2,images/image_6.jpg,left,1.3694911259999571
E2,images/image_7.jpg,left,1.853481014000181
E2,images/image_8.jpg,up,2.12214099799985
E2,images/image_9.jpg,up,2.0422722119999435
E2,images/image_10.jpg,left,1.0550505819999216
E2,images/image_11.jpg,,1.0
E2,images/image_12.jpg,left,0.9817894010000144
E2,images/image_13.jpg,,1.0
E2,images/image_14.jpg,,1.0
E2,images/image_15.jpg,,1.0
E2,images/image_11.jpg,left,2.537171770999976
E2,images/image_12.jpg,left,1.2677528429999256
E2,images/image_13.jpg,left,3.0606023249999907
E2,images/image_14.jpg,left,0.9932730839998384
E2,images/image_15.jpg,up,1.7503623049999533
E2,images/image_16.jpg,,1.0
E2,images/image_17.jpg,left,0.964878878000036
E2,images/image_18.jpg,up,0.9237845420000212
E2,images/image_19.jpg,,1.0
E2,images/image_20.jpg,,1.0
E2,images/image_16.jpg,left,2.2216309779998937
E2,images/image_17.jpg,left,1.3970125789999202
E2,images/image_18.jpg,up,1.786295748999919
E2,images/image_19.jpg,left,2.2399532990000357
E2,images/image_20.jpg,left,2.55147171800013
E2,images/image_21.jpg,left,0.9297745180001584
E2,images/image_22.jpg,,1.0
E2,images/image_23.jpg,,1.0
E2,images/image_24.jpg,,1.0
E2,images/image_25.jpg,,1.0
E2,images/image_21.jpg,left,3.4135956439999973
E2,images/image_22.jpg,left,1.325830650999933
E2,images/image_23.jpg,left,1.637940990000061
E2,images/image_24.jpg,left,1.3314346899999236
E2,images/image_25.jpg,left,1.9098286569999343
E2,images/image_26.jpg,,1.0
E2,images/image_27.jpg,,1.0
E2,images/image_28.jpg,,1.0
E2,images/image_29.jpg,left,0.2314467669998521
E2,images/image_30.jpg,,1.0
E2,images/image_26.jpg,up,1.9524306250000336
E2,images/image_27.jpg,left,0.710110886999928
E2,images/image_28.jpg,left,0.9993769019999944
E2,images/image_29.jpg,left,1.121380433000013
E2,images/image_30.jpg,left,1.6812343600001896
E2,images/image_31.jpg,,1.0
E2,images/image_32.jpg,,1.0
E2,images/image_33.jpg,,1.0
E2,images/image_34.jpg,,1.0
E2,images/image_35.jpg,left,0.6407571550000739
E2,images/image_31.jpg,up,1.4913133850000122
E2,images/image_32.jpg,left,0.898666035000133
E2,images/image_33.jpg,up,1.8729002239999768
E2,images/image_34.jpg,left,0.7243864099998518
E2,images/image_35.jpg,left,1.16252762299996
E3,images/image_1.jpg,,1.0
E3,images/image_2.jpg,,1.0
E3,images/image_3.jpg,left,0.9536497319998034
E3,images/image_4.jpg,left,0.6599891079999907
E3,images/image_5.jpg,up,0.47112818100004
E3,images/image_1.jpg,left,4.432229860999996
E3,images/image_2.jpg,,5.0
E3,images/image_3.jpg,,5.0
E3,images/image_4.jpg,up,3.65515680700014
E3,images/image_5.jpg,left,0.0617289000001619
E3,images/image_6.jpg,,1.0
E3,images/image_7.jpg,left,0.5572027840000828
E3,images/image_8.jpg,left,0.1297532230000797
E3,images/image_9.jpg,up,0.3736730979999265
E3,images/image_10.jpg,up,0.5014846900000975
E3,images/image_6.jpg,up,2.6892052320001767
E3,images/image_7.jpg,up,0.4037967060000937
E3,images/image_8.jpg,left,1.4022912150001048
E3,images/image_9.jpg,left,0.4721106199999667
E3,images/image_10.jpg,left,0.5122819740001887
E3,images/image_11.jpg,,1.0
E3,images/image_12.jpg,,1.0
E3,images/image_13.jpg,,1.0
E3,images/image_14.jpg,left,0.4947711059999164
E3,images/image_15.jpg,left,0.4625694550002208
E3,images/image_11.jpg,left,1.7973408670000026
E3,images/image_12.jpg,left,0.4696017539999957
E3,images/image_13.jpg,left,0.5190598659999068
E3,images/image_14.jpg,left,0.7382118289999653
E3,images/image_15.jpg,up,0.8378991170000063
E3,images/image_16.jpg,left,0.8182350019999376
E3,images/image_17.jpg,left,0.5776940129999275
E3,images/image_18.jpg,up,0.6054788070000541
E3,images/image_19.jpg,left,0.670390272000077
E3,images/image_20.jpg,,1.0
E3,images/image_16.jpg,left,0.9970014040000024
E3,images/image_17.jpg,left,1.64805054999988
E3,images/image_18.jpg,up,1.47115291099999
E3,images/image_19.jpg,left,1.7170377479999388
E3,images/image_20.jpg,left,1.3671701309999662
E3,images/image_21.jpg,,1.0
E3,images/image_22.jpg,up,0.2554001650000828
E3,images/image_23.jpg,left,0.210764392000101
E3,images/image_24.jpg,up,0.7178060440000991
E3,images/image_25.jpg,left,0.6096257869999135
E3,images/image_21.jpg,left,0.9960832489998666
E3,images/image_22.jpg,,5.0
E3,images/image_23.jpg,up,1.9909335280001412
E3,images/image_24.jpg,up,2.464550119000023
E3,images/image_25.jpg,left,0.9860703649999324
E3,images/image_26.jpg,,1.0
E3,images/image_27.jpg,,1.0
E3,images/image_28.jpg,,1.0
E3,images/image_29.jpg,up,0.4665018900000177
E3,images/image_30.jpg,left,0.5760995440000443
E3,images/image_26.jpg,up,1.9147053300000607
E3,images/image_27.jpg,left,0.5315030379999826
E3,images/image_28.jpg,left,1.8705773260001024
E3,images/image_29.jpg,left,1.0639700069998526
E3,images/image_30.jpg,left,1.3830963429998064
E3,images/image_31.jpg,,1.0
E3,images/image_32.jpg,left,0.8008184919999621
E3,images/image_33.jpg,left,0.8412079550000726
E3,images/image_34.jpg,left,0.7894336330000442
E3,images/image_35.jpg,left,0.6434941410000192
E3,images/image_31.jpg,left,0.943208209000204
E3,images/image_32.jpg,left,0.713089342999865
E3,images/image_33.jpg,left,0.6457244260000152
E3,images/image_34.jpg,left,0.4214786269999422
E3,images/image_35.jpg,left,0.6286457089997839
E4,images/image_1.jpg,left,0.7292602019999777
E4,images/image_2.jpg,,1.0
E4,images/image_3.jpg,left,0.6490146819999154
E4,images/image_4.jpg,left,0.842705924999791
E4,images/image_5.jpg,up,0.6845231939998939
E4,images/image_1.jpg,left,0.8591904150000573
E4,images/image_2.jpg,up,0.8477612369999861
E4,images/image_3.jpg,left,0.6335066830001779
E4,images/image_4.jpg,left,0.8371752779999042
E4,images/image_5.jpg,left,1.020030636000001
E4,images/image_6.jpg,,1.0
E4,images/image_7.jpg,left,0.738678082999968
E4,images/image_8.jpg,up,0.6107653359999858
E4,images/image_9.jpg,up,0.6043982070000311
E4,images/image_10.jpg,up,0.5915359170001011
E4,images/image_6.jpg,up,1.0175239920001786
E4,images/image_7.jpg,up,0.6792290229998343
E4,images/image_8.jpg,up,0.6980243199998313
E4,images/image_9.jpg,up,0.5672490050001215
E4,images/image_10.jpg,up,0.8331788140001208
E4,images/image_11.jpg,left,0.9812806889999592
E4,images/image_12.jpg,left,0.7844232420000026
E4,images/image_13.jpg,left,0.6899835050001002
E4,images/image_14.jpg,left,0.5584021659999507
E4,images/image_15.jpg,left,0.6506664789999377
E4,images/image_11.jpg,left,0.9117187710000962
E4,images/image_12.jpg,left,0.6648297690001073
E4,images/image_13.jpg,left,0.5539983920000395
E4,images/image_14.jpg,left,0.636428283999976
E4,images/image_15.jpg,up,0.781252214999995
E4,images/image_16.jpg,left,0.8830884950000382
E4,images/image_17.jpg,left,0.5583219289999306
E4,images/image_18.jpg,left,0.8702850559998296
E4,images/image_19.jpg,left,0.8426320680000572
E4,images/image_20.jpg,left,0.9933126349999384
E4,images/image_16.jpg,left,0.8461211240000921
E4,images/image_17.jpg,left,0.4294409669998913
E4,images/image_18.jpg,up,0.8618650949999846
E4,images/image_19.jpg,left,0.6665063200000532
E4,images/image_20.jpg,left,0.7708960380000462
E4,images/image_21.jpg,,1.0
E4,images/image_22.jpg,up,0.8449314229999345
E4,images/image_23.jpg,up,0.9487724450000314
E4,images/image_24.jpg,up,0.8298663129999113
E4,images/image_25.jpg,left,0.7823809110000184
E4,images/image_21.jpg,up,0.7868582829999013
E4,images/image_22.jpg,up,0.4654856649999601
E4,images/image_23.jpg,up,0.6719114469999568
E4,images/image_24.jpg,up,0.6935430969999743
E4,images/image_25.jpg,up,0.776187438000079
E4,images/image_26.jpg,,1.0
E4,images/image_27.jpg,left,0.7644144060000144
E4,images/image_28.jpg,,1.0
E4,images/image_29.jpg,left,0.7610979460000635
E4,images/image_30.jpg,left,0.8728617169999779
E4,images/image_26.jpg,left,1.0098954719999256
E4,images/image_27.jpg,left,0.6931646740001725
E4,images/image_28.jpg,left,0.9974545709999348
E4,images/image_29.jpg,left,0.5811006449998786
E4,images/image_30.jpg,left,0.5721156489998975
E4,images/image_31.jpg,left,0.6955764140000156
E4,images/image_32.jpg,left,0.7043658299999151
E4,images/image_33.jpg,left,0.6729966499999591
E4,images/image_34.jpg,left,0.5370978560001731
E4,images/image_35.jpg,left,0.5487945009999748
E4,images/image_31.jpg,left,0.8871322299999065
E4,images/image_32.jpg,left,0.7480828840000413
E4,images/image_33.jpg,left,0.9426242550000552
E4,images/image_34.jpg,left,0.5515936249998958
E4,images/image_35.jpg,left,0.8048784239999804
E5,images/image_1.jpg,left,0.7700625429999945
E5,images/image_2.jpg,,1.0
E5,images/image_3.jpg,up,0.9856780340001025
E5,images/image_4.jpg,,1.0
E5,images/image_5.jpg,,1.0
E5,images/image_1.jpg,left,2.4349759699998685
E5,images/image_2.jpg,up,1.827701844000103
E5,images/image_3.jpg,left,1.0040467490000538
E5,images/image_4.jpg,left,1.346005161999983
E5,images/image_5.jpg,left,1.2836169199999858
E5,images/image_6.jpg,,1.0
E5,images/image_7.jpg,,1.0
E5,images/image_8.jpg,left,0.1303283789998204
E5,images/image_9.jpg,,1.0
E5,images/image_10.jpg,,1.0
E5,images/image_6.jpg,left,0.8750518960000591
E5,images/image_7.jpg,left,1.0716783220000252
E5,images/image_8.jpg,up,0.630637470000238
E5,images/image_9.jpg,up,1.8545579370002088
E5,images/image_10.jpg,left,0.7561807990000489
E5,images/image_11.jpg,left,0.935815005999757
E5,images/image_12.jpg,left,0.7927475290002803
E5,images/image_13.jpg,left,0.6438774450002711
E5,images/image_14.jpg,left,0.6046311009999954
E5,images/image_15.jpg,,1.0
E5,images/image_11.jpg,left,0.9732126849999077
E5,images/image_12.jpg,left,0.9513141880001968
E5,images/image_13.jpg,left,0.6813796840001487
E5,images/image_14.jpg,left,1.9431391670000264
E5,images/image_15.jpg,left,1.027014563999728
E5,images/image_16.jpg,,1.0
E5,images/image_17.jpg,left,0.8330358399998659
E5,images/image_18.jpg,,1.0
E5,images/image_19.jpg,left,0.9968103479995988
E5,images/image_20.jpg,,1.0
E5,images/image_16.jpg,left,1.3021213450001596
E5,images/image_17.jpg,left,0.7617126120003377
E5,images/image_18.jpg,left,4.536171344000195
E5,images/image_19.jpg,left,0.91856406099987
E5,images/image_20.jpg,left,1.6745275119997132
E5,images/image_21.jpg,,1.0
E5,images/image_22.jpg,left,0.7233647080001901
E5,images/image_23.jpg,left,0.530949707000218
E5,images/image_24.jpg,left,0.4825354660001721
E5,images/image_25.jpg,left,0.6213424150000719
E5,images/image_21.jpg,left,0.7958859750001466
E5,images/image_22.jpg,left,0.668682256000011
E5,images/image_23.jpg,left,0.4226939760001187
E5,images/image_24.jpg,left,1.2501840700001594
E5,images/image_25.jpg,left,0.5825916459998552
E5,images/image_26.jpg,,1.0
E5,images/image_27.jpg,up,0.2497444420000647
E5,images/image_28.jpg,,1.0
E5,images/image_29.jpg,left,0.6160087850003038
E5,images/image_30.jpg,left,0.9396935240001768
E5,images/image_26.jpg,up,1.1048825679999936
E5,images/image_27.jpg,left,0.873484892000306
E5,images/image_28.jpg,left,0.6766341410002497
E5,images/image_29.jpg,left,0.5838323919997492
E5,images/image_30.jpg,left,0.6686081889997695
E5,images/image_31.jpg,left,0.6970954540001912
E5,images/image_32.jpg,left,0.4912603500001751
E5,images/image_33.jpg,left,0.9688462530002652
E5,images/image_34.jpg,left,0.6005480140001964
E5,images/image_35.jpg,left,0.4680327329997453
E5,images/image_31.jpg,up,1.0740436639998734
E5,images/image_32.jpg,left,1.3187067150001894
E5,images/image_33.jpg,up,1.2962676160000228
E5,images/image_34.jpg,left,1.1039711749999697
E5,images/image_35.jpg,left,0.7673614519999319
E6,images/image_1.jpg,,1.0
E6,images/image_2.jpg,,1.0
E6,images/image_3.jpg,,1.0
E6,images/image_4.jpg,left,0.085358455000005
E6,images/image_5.jpg,up,0.497700956999779
E6,images/image_1.jpg,up,0.7783371489999809
E6,images/image_2.jpg,up,0.866028185000232
E6,images/image_3.jpg,left,0.6496498450001127
E6,images/image_4.jpg,up,0.9216401989997394
E6,images/image_5.jpg,up,0.6930532579999635
E6,images/image_6.jpg,,1.0
E6,images/image_7.jpg,left,0.6821655549997558
E6,images/image_8.jpg,up,0.7345406539998294
E6,images/image_9.jpg,left,0.5288858680000885
E6,images/image_10.jpg,left,0.6920722069999101
E6,images/image_6.jpg,left,0.9036953439999706
E6,images/image_7.jpg,left,0.4744151219997548
E6,images/image_8.jpg,left,0.9559408500003884
E6,images/image_9.jpg,left,0.6985087619996193
E6,images/image_10.jpg,left,0.6874544829997831
E6,images/image_11.jpg,,1.0
E6,images/image_12.jpg,left,0.529583711000214
E6,images/image_13.jpg,left,0.5637100919998375
E6,images/image_14.jpg,left,0.5789970270002414
E6,images/image_15.jpg,up,0.8677311890000965
E6,images/image_11.jpg,left,0.852010183999937
E6,images/image_12.jpg,left,0.2981996410003376
E6,images/image_13.jpg,left,0.5509808770002564
E6,images/image_14.jpg,left,0.4677167710001413
E6,images/image_15.jpg,up,0.6598136500001601
E6,images/image_16.jpg,left,0.7109985049996794
E6,images/image_17.jpg,left,0.4745758270000806
E6,images/image_18.jpg,up,0.6820584000001872
E6,images/image_19.jpg,up,0.5079395910001949
E6,images/image_20.jpg,left,0.44314363400008
E6,images/image_16.jpg,left,0.67767085999958
E6,images/image_17.jpg,left,0.4447131709998757
E6,images/image_18.jpg,left,0.4291626829999586
E6,images/image_19.jpg,up,0.5287962219999827
E6,images/image_20.jpg,left,0.555638220000219
E6,images/image_21.jpg,left,0.875169009000274
E6,images/image_22.jpg,left,0.4475400870001067
E6,images/image_23.jpg,left,0.5841076219999195
E6,images/image_24.jpg,left,0.5901378290000139
E6,images/image_25.jpg,left,0.4777746229997319
E6,images/image_21.jpg,left,0.6571352790001583
E6,images/image_22.jpg,left,0.3615524570000161
E6,images/image_23.jpg,left,0.4175921040000503
E6,images/image_24.jpg,left,0.3505584499998804
E6,images/image_25.jpg,left,0.51794298599998
E6,images/image_26.jpg,,1.0
E6,images/image_27.jpg,left,0.6482994359998884
E6,images/image_28.jpg,,1.0
E6,images/image_29.jpg,left,0.6926446970001052
E6,images/image_30.jpg,,1.0
E6,images/image_26.jpg,up,1.4356230169996709
E6,images/image_27.jpg,left,0.6220495069997014
E6,images/image_28.jpg,left,0.6153294420000748
E6,images/image_29.jpg,left,0.5811806360002265
E6,images/image_30.jpg,left,0.3312487279999914
E6,images/image_31.jpg,left,0.6824604479998015
E6,images/image_32.jpg,left,0.5058330840001872
E6,images/image_33.jpg,left,0.3682316300000821
E6,images/image_34.jpg,left,0.4835684810000202
E6,images/image_35.jpg,left,0.6696416499999032
E6,images/image_31.jpg,left,0.3499533019999035
E6,images/image_32.jpg,left,0.0812006469996049
E6,images/image_33.jpg,left,0.0714856690001397
E6,images/image_34.jpg,left,0.1900015000001076
E6,images/image_35.jpg,left,0.3397322260002511
O1,images/image_1.jpg,,1.0
O1,images/image_2.jpg,,1.0
O1,images/image_3.jpg,,1.0
O1,images/image_4.jpg,,1.0
O1,images/image_5.jpg,,1.0
O1,images/image_1.jpg,left,3.247560957999952
O1,images/image_2.jpg,left,1.907593749999989
O1,images/image_3.jpg,left,2.6917108750000125
O1,images/image_4.jpg,left,3.88518295800003
O1,images/image_5.jpg,up,1.0195057500000075
O1,images/image_6.jpg,,1.0
O1,images/image_7.jpg,left,0.6211807500000077
O1,images/image_8.jpg,left,0.171878165999999
O1,images/image_9.jpg,left,0.0741733330000329
O1,images/image_10.jpg,left,0.3298624999999902
O1,images/image_6.jpg,left,1.5498885420000192
O1,images/image_7.jpg,left,2.3744392499999663
O1,images/image_8.jpg,left,1.329050250000023
O1,images/image_9.jpg,left,1.5206238750000125
O1,images/image_10.jpg,left,0.8135449579999658
O1,images/image_11.jpg,,1.0
O1,images/image_12.jpg,up,0.4391426249999881
O1,images/image_13.jpg,up,0.5757993749999741
O1,images/image_14.jpg,left,0.3330320830000346
O1,images/image_15.jpg,left,0.4367165830000203
O1,images/image_11.jpg,left,0.9949075000000108
O1,images/image_12.jpg,left,1.3920653339999944
O1,images/image_13.jpg,left,1.2646825420000027
O1,images/image_14.jpg,left,0.913790791999986
O1,images/image_15.jpg,up,1.087135582999963
O1,images/image_16.jpg,,1.0
O1,images/image_17.jpg,,1.0
O1,images/image_18.jpg,left,0.6167511250000075
O1,images/image_19.jpg,left,0.9948671249999848
O1,images/image_20.jpg,,1.0
O1,images/image_16.jpg,left,1.5868524589999993
O1,images/image_17.jpg,left,1.217460458000005
O1,images/image_18.jpg,up,0.9542744999999968
O1,images/image_19.jpg,left,0.8656550829999787
O1,images/image_20.jpg,left,1.9320093329999963
O1,images/image_21.jpg,,1.0
O1,images/image_22.jpg,left,0.2320076249999942
O1,images/image_23.jpg,up,0.5467790840000362
O1,images/image_24.jpg,up,0.3196728749999806
O1,images/image_25.jpg,up,0.3701201669999818
O1,images/image_21.jpg,up,0.8532558750000021
O1,images/image_22.jpg,up,0.9214324999999804
O1,images/image_23.jpg,up,1.0450424169999906
O1,images/image_24.jpg,up,0.584580208000034
O1,images/image_25.jpg,up,1.078238290999991
O1,images/image_26.jpg,,1.0
O1,images/image_27.jpg,up,0.6882222499999671
O1,images/image_28.jpg,,1.0
O1,images/image_29.jpg,,1.0
O1,images/image_30.jpg,up,0.8286190829999782
O1,images/image_26.jpg,up,1.557571208000013
O1,images/image_27.jpg,left,1.1962485000000245
O1,images/image_28.jpg,up,1.3620922920000569
O1,images/image_29.jpg,up,2.220052166999949
O1,images/image_30.jpg,up,1.7101420420000295
O1,images/image_31.jpg,,1.0
O1,images/image_32.jpg,,1.0
O1,images/image_33.jpg,up,0.5113107079999963
O1,images/image_34.jpg,up,0.6391087499999912
O1,images/image_35.jpg,up,0.6507915830000002
O1,images/image_31.jpg,up,0.9625495420000334
O1,images/image_32.jpg,up,1.0379229579999674
O1,images/image_33.jpg,up,0.7094082920000346
O1,images/image_34.jpg,up,1.039046709000104
O1,images/image_35.jpg,up,2.220894874999999
O2,images/image_1.jpg,,1.0
O2,images/image_2.jpg,,1.0
O2,images/image_3.jpg,,1.0
O2,images/image_4.jpg,,1.0
O2,images/image_5.jpg,,1.0
O2,images/image_1.jpg,left,1.4763445410000031
O2,images/image_2.jpg,left,1.2297811249999313
O2,images/image_3.jpg,left,0.9029275000000324
O2,images/image_4.jpg,left,0.8048301669999773
O2,images/image_5.jpg,left,3.9457800410000345
O2,images/image_6.jpg,,1.0
O2,images/image_7.jpg,,1.0
O2,images/image_8.jpg,up,0.0675292500000068
O2,images/image_9.jpg,up,0.9216169579999588
O2,images/image_10.jpg,,1.0
O2,images/image_6.jpg,left,1.1434500000000298
O2,images/image_7.jpg,up,1.3319718330000114
O2,images/image_8.jpg,left,1.3083265420000316
O2,images/image_9.jpg,up,0.9398261669999785
O2,images/image_10.jpg,left,0.7633259169999747
O2,images/image_11.jpg,,1.0
O2,images/image_12.jpg,up,0.183736500000009
O2,images/image_13.jpg,,1.0
O2,images/image_14.jpg,left,0.9146602910000184
O2,images/image_15.jpg,,1.0
O2,images/image_11.jpg,up,1.534771917000057
O2,images/image_12.jpg,left,1.338965874999985
O2,images/image_13.jpg,up,1.7198790410000129
O2,images/image_14.jpg,left,0.8924069590000272
O2,images/image_15.jpg,up,0.8571929590000309
O2,images/image_16.jpg,,1.0
O2,images/image_17.jpg,,1.0
O2,images/image_18.jpg,,1.0
O2,images/image_19.jpg,,1.0
O2,images/image_20.jpg,left,0.8466737080000257
O2,images/image_16.jpg,up,1.3291229589999602
O2,images/image_17.jpg,left,0.8558338340000091
O2,images/image_18.jpg,up,0.8468889160000117
O2,images/image_19.jpg,left,0.7865362080000295
O2,images/image_20.jpg,left,0.9296984579999616
O2,images/image_21.jpg,,1.0
O2,images/image_22.jpg,up,0.9710845420000852
O2,images/image_23.jpg,,1.0
O2,images/image_24.jpg,up,0.9124102089999724
O2,images/image_25.jpg,,1.0
O2,images/image_21.jpg,up,1.0407599159999563
O2,images/image_22.jpg,up,0.5505647080000244
O2,images/image_23.jpg,left,0.3945836249999956
O2,images/image_24.jpg,up,0.7880518339999298
O2,images/image_25.jpg,up,0.6843205420000231
O2,images/image_26.jpg,,1.0
O2,images/image_27.jpg,,1.0
O2,images/image_28.jpg,,1.0
O2,images/image_29.jpg,,1.0
O2,images/image_30.jpg,,1.0
O2,images/image_26.jpg,up,1.152287417000025
O2,images/image_27.jpg,left,0.5890529999999217
O2,images/image_28.jpg,left,2.509492582999997
O2,images/image_29.jpg,left,0.6795951670000022
O2,images/image_30.jpg,left,1.1352083750000477
O2,images/image_31.jpg,,1.0
O2,images/image_32.jpg,left,0.7485639159999664
O2,images/image_33.jpg,left,0.5184931249999636
O2,images/image_34.jpg,left,0.7505143749999661
O2,images/image_35.jpg,left,0.571073833000014
O2,images/image_31.jpg,left,1.11135616699994
O2,images/image_32.jpg,left,0.8378362089999882
O2,images/image_33.jpg,left,0.8624174170000742
O2,images/image_34.jpg,left,0.5852520419999792
O2,images/image_35.jpg,left,0.4280560000000832
O3,images/image_1.jpg,,1.0
O3,images/image_2.jpg,up,0.9596164580000276
O3,images/image_3.jpg,left,0.9722066250001262
O3,images/image_4.jpg,up,0.8721324999999069
O3,images/image_5.jpg,up,0.8530964169999606
O3,images/image_1.jpg,left,2.570844707999868
O3,images/image_2.jpg,up,2.2032233330000963
O3,images/image_3.jpg,left,2.321145291999983
O3,images/image_4.jpg,left,2.632565374999785
O3,images/image_5.jpg,up,1.0197278750001717
O3,images/image_6.jpg,left,0.7649760419999438
O3,images/image_7.jpg,up,0.8210367079998377
O3,images/image_8.jpg,,1.0
O3,images/image_9.jpg,up,0.9518298329999196
O3,images/image_10.jpg,left,0.9543503339998552
O3,images/image_6.jpg,left,1.6736869999999726
O3,images/image_7.jpg,up,1.736677249999957
O3,images/image_8.jpg,left,2.414396666999892
O3,images/image_9.jpg,up,1.615016125000011
O3,images/image_10.jpg,up,1.897537249999914
O3,images/image_11.jpg,left,0.6996315829999276
O3,images/image_12.jpg,left,0.7465021660000275
O3,images/image_13.jpg,,1.0
O3,images/image_14.jpg,,1.0
O3,images/image_15.jpg,left,0.0407084999999369
O3,images/image_11.jpg,left,0.9661691249998512
O3,images/image_12.jpg,left,0.6764810829999988
O3,images/image_13.jpg,left,1.1883991659999538
O3,images/image_14.jpg,left,1.41838495900015
O3,images/image_15.jpg,up,1.6044653339999968
O3,images/image_16.jpg,,1.0
O3,images/image_17.jpg,left,0.5329874999999902
O3,images/image_18.jpg,up,0.9554433329999484
O3,images/image_19.jpg,left,0.7614228749998802
O3,images/image_20.jpg,,1.0
O3,images/image_16.jpg,left,0.7733305000001565
O3,images/image_17.jpg,left,1.2857135840001774
O3,images/image_18.jpg,up,1.3083332090000113
O3,images/image_19.jpg,left,1.781336667000005
O3,images/image_20.jpg,left,1.2175450419999834
O3,images/image_21.jpg,left,0.8648909169999115
O3,images/image_22.jpg,left,0.9757910419998552
O3,images/image_23.jpg,left,0.920028000000002
O3,images/image_24.jpg,up,0.8072099169999092
O3,images/image_25.jpg,,1.0
O3,images/image_21.jpg,left,1.301741917000072
O3,images/image_22.jpg,left,1.6263032500000918
O3,images/image_23.jpg,up,1.7054639160000988
O3,images/image_24.jpg,up,0.7100763749999714
O3,images/image_25.jpg,up,1.804228374999866
O3,images/image_26.jpg,up,0.8309760829999959
O3,images/image_27.jpg,left,0.7224114999999074
